"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","DBH_cm","CCS_r_m"
"120168",28,-9,0,887,74,30,5,"as","2",1,-9,-9,214,130,2011,"HBI",42,126,"As","Aspe/Zitterpappel","Populus tremula","Populus","tremula","031.002.004","LB",35,30011,"PA","WAHR","Populus spp.",19,"bu","aLn","shw","BI","BI","aLB","BI",21.4,12.62
"120168",29,-9,0,1131,57,30,5,"wei","3",1,-9,-9,218,130,2011,"HBI",15,120,"Wei","Weide","Salix spp.","Salix","spp.","031.001.999.DL","LB",62,30011,"SLB","WAHR","Salix spp.",34,"bu","aLn","shw","BI","BI","aLB","BI",21.8,12.62
"120168",30,-9,0,1260,70,30,5,"wei","3",1,-9,-9,248,130,2011,"HBI",15,120,"Wei","Weide","Salix spp.","Salix","spp.","031.001.999.DL","LB",62,30011,"SLB","WAHR","Salix spp.",34,"bu","aLn","shw","BI","BI","aLB","BI",24.8,12.62
"120168",31,-9,0,899,99,30,5,"as","1",1,-9,-9,262,130,2011,"HBI",42,126,"As","Aspe/Zitterpappel","Populus tremula","Populus","tremula","031.002.004","LB",35,30011,"PA","WAHR","Populus spp.",19,"bu","aLn","shw","BI","BI","aLB","BI",26.2,12.62
"120168",32,-9,0,782,120,25,5,"as","3",1,271,185,202,130,2011,"HBI",42,126,"As","Aspe/Zitterpappel","Populus tremula","Populus","tremula","031.002.004","LB",35,30011,"PA","WAHR","Populus spp.",19,"bu","aLn","shw","BI","BI","aLB","BI",20.2,12.62
"120168",33,-9,0,713,125,30,5,"as","1",1,-9,-9,275,130,2011,"HBI",42,126,"As","Aspe/Zitterpappel","Populus tremula","Populus","tremula","031.002.004","LB",35,30011,"PA","WAHR","Populus spp.",19,"bu","aLn","shw","BI","BI","aLB","BI",27.5,12.62
"120168",34,-9,0,1145,125,20,5,"as","3",1,-9,-9,165,130,2011,"HBI",42,126,"As","Aspe/Zitterpappel","Populus tremula","Populus","tremula","031.002.004","LB",35,30011,"PA","WAHR","Populus spp.",19,"bu","aLn","shw","BI","BI","aLB","BI",16.5,12.62
"120168",35,-9,0,1284,122,50,5,"as","1",1,283,140,357,130,2011,"HBI",42,126,"As","Aspe/Zitterpappel","Populus tremula","Populus","tremula","031.002.004","LB",35,30011,"PA","WAHR","Populus spp.",19,"bu","aLn","shw","BI","BI","aLB","BI",35.7,17.84
"120168",36,-9,0,664,151,20,5,"er","4",2,-9,-9,147,130,2011,"HBI",4,103,"Er","Erle","Alnus spp.","Alnus","spp.","034.002.999","LB",216,30011,"ERL","WAHR","Alnus spp.",28,"bu","aLn","shw","ERL","BI","ERL","BI",14.7,12.62
"120168",37,-9,0,717,166,15,5,"er","4",2,125,91,109,130,2011,"HBI",4,103,"Er","Erle","Alnus spp.","Alnus","spp.","034.002.999","LB",216,30011,"ERL","WAHR","Alnus spp.",28,"bu","aLn","shw","ERL","BI","ERL","BI",10.9,12.62
"120168",38,-9,0,966,152,15,5,"er","4",2,-9,-9,129,130,2011,"HBI",4,103,"Er","Erle","Alnus spp.","Alnus","spp.","034.002.999","LB",216,30011,"ERL","WAHR","Alnus spp.",28,"bu","aLn","shw","ERL","BI","ERL","BI",12.9,12.62
"120168",39,-9,0,1062,174,20,5,"wei","3",1,176,114,150,130,2011,"HBI",15,120,"Wei","Weide","Salix spp.","Salix","spp.","031.001.999.DL","LB",62,30011,"SLB","WAHR","Salix spp.",34,"bu","aLn","shw","BI","BI","aLB","BI",15,12.62
"120168",40,-9,0,1584,376,40,5,"as","1",1,-9,-9,316,130,2011,"HBI",42,126,"As","Aspe/Zitterpappel","Populus tremula","Populus","tremula","031.002.004","LB",35,30011,"PA","WAHR","Populus spp.",19,"bu","aLn","shw","BI","BI","aLB","BI",31.6,17.84
"120168",41,-9,0,555,190,50,5,"wei","1",1,226,137,300,130,2011,"HBI",15,120,"Wei","Weide","Salix spp.","Salix","spp.","031.001.999.DL","LB",62,30011,"SLB","WAHR","Salix spp.",34,"bu","aLn","shw","BI","BI","aLB","BI",30,17.84
"120168",42,-9,0,440,183,15,5,"bi","4",2,128,79,81,130,2011,"HBI",5,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI",8.1,5.64
"120168",43,-9,0,908,199,40,5,"wei","2",1,233,126,255,130,2011,"HBI",15,120,"Wei","Weide","Salix spp.","Salix","spp.","031.001.999.DL","LB",62,30011,"SLB","WAHR","Salix spp.",34,"bu","aLn","shw","BI","BI","aLB","BI",25.5,12.62
"120168",44,-9,0,1066,191,40,5,"wei","3",1,-9,-9,208,130,2011,"HBI",15,120,"Wei","Weide","Salix spp.","Salix","spp.","031.001.999.DL","LB",62,30011,"SLB","WAHR","Salix spp.",34,"bu","aLn","shw","BI","BI","aLB","BI",20.8,12.62
"120168",45,-9,0,1127,225,20,5,"wei","4",2,-2,-2,146,130,2011,"HBI",15,120,"Wei","Weide","Salix spp.","Salix","spp.","031.001.999.DL","LB",62,30011,"SLB","WAHR","Salix spp.",34,"bu","aLn","shw","BI","BI","aLB","BI",14.6,12.62
"120169",1,-9,0,176,189,54,2,"gki","3",1,211,161,197,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",19.7,12.62
"120169",2,-9,0,332,186,54,2,"gki","1",1,236,146,263,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",26.3,12.62
"120169",3,-9,0,726,181,54,2,"gki","4",1,149,116,118,140,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",11.85,12.62
"120169",4,-9,0,1116,177,54,2,"gki","2",1,-9,-9,252,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",25.2,12.62
"120169",5,-9,0,862,192,54,2,"gki","2",1,-9,-9,255,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",25.5,12.62
"120169",6,-9,0,824,216,54,2,"gki","3",1,-9,-9,206,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",20.6,12.62
"120169",7,-9,0,1107,212,54,2,"gki","3",1,-9,-9,221,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",22.1,12.62
"120169",8,-9,0,1615,213,54,2,"gki","1",1,-9,-9,323,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",32.3,17.84
"120169",9,-9,0,1223,224,54,2,"gki","2",1,-9,-9,248,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",24.8,12.62
"120169",10,-9,0,1083,236,54,2,"gki","1",1,-9,-9,306,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",30.6,17.84
"120169",11,-9,0,1146,250,54,2,"gki","3",1,-9,-9,225,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",22.5,12.62
"120169",12,-9,0,1471,277,54,2,"gki","1",1,265,175,356,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",35.6,17.84
"120169",13,-9,0,900,283,54,2,"gki","2",1,-9,-9,274,140,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",27.45,12.62
"120169",14,-9,0,541,282,54,2,"gki","2",1,-9,-9,277,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",27.7,12.62
"120169",15,-9,0,687,313,54,2,"gki","3",1,-9,-9,207,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",20.7,12.62
"120169",16,-9,0,869,306,54,2,"gki","3",1,-9,-9,204,140,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",20.45,12.62
"120169",17,-9,0,1055,304,54,2,"gki","3",1,-9,-9,202,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",20.2,12.62
"120169",18,-9,0,1594,312,54,2,"gki","1",1,-9,-9,322,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",32.2,17.84
"120169",19,-9,0,1561,322,54,2,"gki","2",1,-9,-9,306,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",30.6,17.84
"120169",20,-9,0,1028,330,54,2,"gki","3",1,-9,-9,202,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",20.2,12.62
"120169",21,-9,0,776,335,54,2,"gki","2",1,-9,-9,267,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",26.7,12.62
"120169",22,-9,0,299,377,54,2,"gki","2",1,232,150,235,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",23.5,12.62
"120169",23,-9,0,590,381,54,2,"gki","3",1,-9,-9,210,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",21,12.62
"120169",24,-9,0,743,363,54,2,"gki","3",1,-9,-9,242,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",24.2,12.62
"120169",25,-9,0,1060,344,54,2,"gki","4",1,-9,-9,156,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",15.6,12.62
"120169",26,-9,0,1120,357,54,2,"gki","3",1,-9,-9,243,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",24.3,12.62
"120169",27,-9,0,1213,366,54,2,"gki","3",1,-9,-9,208,140,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",20.85,12.62
"120169",28,-9,0,1174,378,54,2,"gki","2",1,-9,-9,283,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",28.3,12.62
"120169",29,-9,0,868,378,54,2,"gki","2",1,-9,-9,272,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",27.2,12.62
"120169",30,-9,0,1327,385,54,2,"gki","1",1,-9,-9,319,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",31.9,17.84
"120169",31,-9,0,1219,3,54,2,"gki","4",1,-9,-9,145,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.5,12.62
"120169",32,-9,0,985,12,54,2,"gki","2",1,-9,-9,260,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",26,12.62
"120169",33,-9,0,865,19,54,2,"gki","3",1,-9,-9,244,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",24.4,12.62
"120169",34,-9,0,1222,21,54,2,"gki","2",1,-9,-9,303,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",30.3,17.84
"120169",35,-9,0,1355,38,54,2,"gki","1",1,-9,-9,340,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",34,17.84
"120169",36,-9,0,1193,56,54,2,"gki","2",1,-9,-9,269,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",26.9,12.62
"120169",37,-9,0,1230,63,54,2,"gki","3",1,-9,-9,269,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",26.9,12.62
"120169",38,-9,0,1053,74,54,2,"gki","3",1,-9,-9,201,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",20.1,12.62
"120169",39,-9,0,936,98,54,2,"gki","4",1,-9,-9,133,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",13.3,12.62
"120169",40,-9,0,644,70,54,2,"gki","2",1,244,160,311,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",31.1,17.84
"120169",41,-9,0,447,63,54,2,"gki","3",1,-9,-9,254,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",25.4,12.62
"120169",42,-9,0,577,136,54,2,"gki","3",1,-9,-9,226,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",22.6,12.62
"120169",43,-9,0,1020,131,54,2,"gki","3",1,-9,-9,253,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",25.3,12.62
"120169",44,-9,0,1290,117,54,2,"gki","1",1,-9,-9,350,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",35,17.84
"120169",45,-9,0,1196,156,54,2,"gki","1",1,-9,-9,340,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",34,17.84
"120170",1,-9,0,254,323,31,6,"gki","4",1,90,73,70,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",7,5.64
"120170",2,-9,0,383,323,31,6,"gki","3",1,-9,-9,100,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",10,12.62
"120170",3,-9,0,485,325,31,6,"gki","1",1,-9,-9,141,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.1,12.62
"120170",4,-9,0,736,323,31,6,"gki","2",1,-9,-9,140,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14,12.62
"120170",5,-9,0,954,324,31,6,"gki","1",1,-9,-9,148,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.8,12.62
"120170",6,-9,0,1091,313,31,6,"gki","1",1,-9,-9,149,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.9,12.62
"120170",7,-9,0,754,308,31,6,"gki","3",1,-9,-9,126,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",12.6,12.62
"120170",8,-9,0,631,304,31,6,"gki","1",1,-9,-9,164,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",16.4,12.62
"120170",9,-9,0,268,269,31,6,"gki","4",1,-9,-9,96,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",9.6,5.64
"120170",10,-9,0,237,182,31,6,"gki","2",1,-9,-9,119,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",11.9,12.62
"120170",11,-9,0,339,162,31,6,"gki","3",1,-9,-9,100,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",10,12.62
"120170",12,-9,0,480,148,31,6,"gki","3",1,-9,-9,94,150,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",9.5,5.64
"120170",13,-9,0,813,137,31,6,"gki","3",1,-9,-9,111,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",11.1,12.62
"120170",14,-9,0,1051,134,31,6,"gki","2",1,-9,-9,111,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",11.1,12.62
"120170",15,-9,0,1152,132,31,6,"gki","1",1,-9,-9,172,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",17.2,12.62
"120170",16,-9,0,903,124,31,6,"gki","2",1,-9,-9,144,140,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.45,12.62
"120170",17,-9,0,414,124,31,6,"gki","1",1,-9,-9,160,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",16,12.62
"120170",18,-9,0,230,124,31,6,"gki","3",1,127,85,103,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",10.3,12.62
"120170",19,-9,0,1137,302,31,6,"gki","3",1,-9,-9,113,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",11.3,12.62
"120170",20,-9,0,962,298,31,6,"gki","2",1,-9,-9,144,150,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.5,12.62
"120170",21,-9,0,827,294,31,6,"gki","1",1,-9,-9,172,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",17.2,12.62
"120170",22,-9,0,493,266,31,6,"gki","3",1,-9,-9,122,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",12.2,12.62
"120170",23,-9,0,370,226,31,6,"gki","1",1,-9,-9,140,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14,12.62
"120170",24,-9,0,383,203,31,6,"gki","2",1,-9,-9,141,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.1,12.62
"120170",25,-9,0,514,172,31,6,"gki","2",1,-9,-9,141,140,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.15,12.62
"120170",26,-9,0,615,162,31,6,"gki","3",1,-9,-9,134,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",13.4,12.62
"120170",27,-9,0,688,158,31,6,"gki","3",1,-9,-9,129,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",12.9,12.62
